Features	Feature IDs	Omnivore (mean)	Veggie (std)	Omnivore (std)	Veggie (mean)
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	1928156	8.06289204485e-06	5.59424932232e-05	4.11088477021e-05	1.31113269016e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herminiimonas	834784	0.0	1.55002937482e-06	0.0	8.73342614054e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	335577	1.22979378957e-05	6.23417223776e-05	7.74175254298e-05	1.31632623039e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	299833	1.8589350139e-08	0.0	9.45684658367e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	299837	2.96729051619e-08	2.99932256737e-06	1.0708428669e-06	1.68992681941e-07
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia	4307303	0.0	1.22916169293e-06	0.0	6.9255415635e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	530866	0.0	2.15713463135e-06	0.0	1.21540767447e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4303551	3.10733173835e-08	0.0	1.03784441693e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	182054	3.71716993404e-05	9.65710800671e-05	0.000109567794331	4.65885218197e-05
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae	1017364	1.81040317407e-08	0.0	9.20995351843e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,fragilis	1795137	1.5048487053e-08	0.0	7.65552492756e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4381054	8.24318614249e-05	0.000302727852563	0.00024265783628	8.60628727873e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	317899	1.48033695074e-08	2.58231330559e-06	7.53082777539e-07	1.45496871817e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	276044	5.21887086528e-08	0.0	1.33663057621e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	320169	0.0	2.0874642978e-06	0.0	1.17615288858e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	2702263	0.0	1.18307524954e-06	0.0	6.66587387207e-08
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,kestanbolensis	3997008	1.3930548314e-08	2.82535914264e-06	6.23800164351e-07	1.59190953369e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	169629	1.54209892278e-08	0.0	7.84502568434e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,dispar	4354173	1.99570133305e-08	0.0	9.5749879023e-07	0.0
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter	585360	2.35661694441e-08	0.0	1.19886734787e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae	296358	4.42872587481e-05	8.52378915604e-05	0.000235809244819	2.38915746143e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	352304	0.0	2.2487713964e-06	0.0	1.26703914239e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	49088	6.46641851453e-06	6.40738346922e-05	3.91492522029e-05	1.46667149364e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	312835	4.61058190561e-05	0.000133400603156	0.000153126108015	5.11471163531e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	649107	5.41429363693e-06	5.60533308507e-05	2.73660088779e-05	9.07639411892e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	4314720	1.45598325324e-07	2.77250046384e-06	2.65717836891e-06	1.56212704217e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	195102	1.17147190796e-09	0.0	5.95955750351e-08	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	194471	1.10949867744e-05	5.06592319084e-05	4.76282986832e-05	1.39013555457e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	188574	0.00152254795996	0.00327691660134	0.00244223146923	0.00192032524995
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	182630	1.53486794035e-08	0.0	7.80823994896e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4366523	7.63931862771e-06	5.15169419124e-05	3.34963601542e-05	9.67414890248e-06
Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae	4367364	0.0	2.15746607754e-06	0.0	1.21559442324e-07
Bacteria,FBP	979102	2.11783873983e-08	0.0	8.44866711861e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	320557	2.06800090241e-08	0.0	8.10369613419e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	191978	4.51141625718e-05	0.000159317974148	0.000172293913467	4.69824158359e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus	367814	9.51994029506e-06	6.54269150499e-05	6.5548279727e-05	1.06331835755e-05
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas	1141669	0.0	1.18307524954e-06	0.0	6.66587387207e-08
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae	292203	0.0	2.54210710584e-06	0.0	1.43231509099e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira	4459196	0.000794939415872	0.00274000438817	0.0025900033743	0.00092568544094
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	317847	1.63949877834e-08	0.0	8.34052202197e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	303444	5.63848836736e-08	9.71684619849e-07	1.44538241956e-06	5.4748226048e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	359314	0.000126847767913	0.000230776013777	0.00022106861214	0.000152974577874
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae	187324	8.51822589612e-05	0.000116820396543	0.000173101346266	7.95342258051e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	328544	6.43726114287e-07	8.62722070395e-06	6.88014129203e-06	1.17590143617e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	322625	1.88856599447e-08	0.0	9.60758646174e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas	284090	0.0	5.39325085428e-06	0.0	3.03875260421e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4030375	3.31566122591e-05	7.02658678607e-05	8.96773303365e-05	2.93662009242e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	272871	0.0	1.41992957645e-06	0.0	8.00039681968e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,gnavus	191755	0.00353320280323	0.00291861037727	0.0113133888221	0.00220999450524
Bacteria,Proteobacteria,Betaproteobacteria,Thiobacterales	4375716	1.94910164451e-08	0.0	9.04561951524e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae	95469	1.51298334125e-08	0.0	7.69690776433e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	268231	1.5048487053e-08	0.0	7.65552492756e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	330359	2.08614376013e-08	0.0	1.06127117643e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus	178763	1.19531995017e-06	1.20621363358e-05	1.27360006485e-05	2.15664302579e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira	2951214	0.00580057246406	0.00998012491651	0.0169256461379	0.00534278673657
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	198449	0.00349294905182	0.00300457624734	0.00919210353882	0.00311708148826
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	182122	2.53416926193e-08	1.975287135e-06	9.16709007197e-07	1.11294821764e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	346253	4.75797445418e-06	3.65188922793e-05	2.62860490115e-05	9.46208809363e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	317814	6.38729164113e-05	0.000189880612971	0.000192013779984	6.35900951308e-05
Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus	4298525	0.0	1.31025321692e-06	0.0	7.38244054035e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Mogibacteriaceae	308692	1.52580346121e-08	0.0	7.76212677776e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Schwartzia	4449226	1.13743305609e-08	1.64202059338e-06	5.78639373095e-07	9.25173793897e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	514533	2.32152027262e-06	1.0836517377e-05	1.32738084355e-05	2.59405171191e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri	321875	1.99625414066e-08	0.0	8.14527175645e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	141764	3.21501866663e-08	2.50302216661e-06	9.83780901451e-07	1.41029322253e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	4414044	5.11680876778e-05	0.000136390701106	0.000135924211638	7.21904140164e-05
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium	4398142	2.35661694441e-08	0.0	1.19886734787e-06	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae	4367474	0.0	2.15390836004e-06	0.0	1.21358987652e-07
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter	5793	1.19323298483e-08	3.08872164521e-06	6.07026130107e-07	1.74029749341e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales	295171	1.5886542886e-08	0.0	8.08186395408e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	518613	2.01417850588e-05	6.6207910319e-05	6.24023721651e-05	2.51877237948e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	263388	1.58298982454e-08	0.0	8.05304747195e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales	3253723	1.582341324e-08	0.0	8.04974839474e-07	0.0
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella	147071	4.47448088171e-06	1.92242273882e-05	2.7344510239e-05	3.11041281374e-06
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae	366926	0.0	2.15390836004e-06	0.0	1.21358987652e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	184339	7.75484564383e-06	4.08209786368e-05	3.48690949597e-05	1.21483160523e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	180421	0.000429585665528	0.00135601105282	0.0013752694889	0.000363544253555
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4426266	5.50509304966e-06	2.16660801837e-05	3.40293741354e-05	5.44469677826e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	290472	4.94902091115e-07	7.50199224908e-06	6.54325853058e-06	1.07879711009e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	179557	3.19845258555e-05	0.000109191522115	9.20027210646e-05	3.95882936781e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae	2425855	2.35661694441e-08	0.0	1.19886734787e-06	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae	1022646	1.51298334125e-08	0.0	7.69690776433e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	111303	7.89719451885e-08	3.471280247e-06	1.79166070506e-06	1.95584484674e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	186921	1.2236143164e-05	4.37188650736e-05	5.51480912774e-05	1.18260818041e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella	41229	2.16976175379e-07	5.96171223867e-06	4.01244443721e-06	4.88852853135e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	274357	0.0	1.31025321692e-06	0.0	7.38244054035e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	171532	0.00065887205807	0.00300272849847	0.00124451241953	0.000919067786711
Bacteria,Firmicutes,Clostridia,Clostridiales	323189	5.7212087394e-06	7.55982365216e-05	3.0842349726e-05	1.30619752784e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	4434203	2.70421754449e-05	0.000111116963577	9.61308806539e-05	3.24762761456e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	304973	8.55140912526e-06	4.76473803478e-05	4.42596916319e-05	1.11152922382e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Epulopiscium	1146349	1.71574945446e-08	0.0	8.72842743051e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,BS11	302981	1.5048487053e-08	0.0	7.65552492756e-07	0.0
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia	1033013	1.45337717184e-08	2.99932256737e-06	7.39367693843e-07	1.68992681941e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	4359797	0.000302639261294	0.000419565864718	0.00160432776218	0.000265814005022
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae	193528	5.16460312031e-05	9.43293895602e-05	0.000105692420218	4.88887505711e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	187894	3.94903829302e-05	0.000111069872942	0.000129871926	3.80069875077e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella	636296	2.09667295375e-07	2.68900431208e-06	3.307653254e-06	2.02926962552e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	1106880	3.13918895941e-08	0.0	1.20944133037e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	299881	9.54928592732e-09	2.75928835159e-06	4.8579499188e-07	1.55468286024e-07
Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae	4345060	2.35661694441e-08	0.0	1.19886734787e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,HTCC2188,HTCC	4428390	0.0	1.90688240635e-06	0.0	1.07440651933e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga	2578763	1.60649468531e-08	0.0	8.17262231484e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	586019	6.39030827173e-08	3.89091197759e-06	1.72526332199e-06	2.19228054176e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	179390	7.04780714326e-06	3.54156029223e-05	3.38267475136e-05	1.00542738483e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	179392	4.04484045153e-08	0.0	1.22569836507e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	303843	1.55890348786e-08	0.0	7.93051452216e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	345353	2.80310352514e-08	0.0	1.01952496379e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	530094	3.4652461953e-05	7.53728501296e-05	8.82986251731e-05	3.43221842214e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	194236	7.95074655742e-06	5.60746462848e-05	3.86094330657e-05	1.02009488674e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	347860	2.52580038334e-08	0.0	9.17647535375e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	335670	2.31909533359e-05	8.84298522845e-05	8.10634217581e-05	2.91479984854e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	330750	2.74851218995e-08	0.0	9.93949639905e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	370736	3.33211516712e-08	0.0	1.25129626853e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	3211875	2.59474390187e-05	6.37443349873e-05	8.12831287898e-05	2.50445209764e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	527195	1.147571208e-08	2.44750367773e-06	5.83796893207e-07	1.3790120978e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4437368	4.20216450566e-05	0.000115183132366	0.000132210459867	4.35116904684e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,eggerthii	322715	3.45321484726e-08	0.0	1.25014293628e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	320376	4.84523424977e-06	2.69703783431e-05	4.47148275235e-05	5.45890451574e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	4419650	1.6382470933e-08	0.0	8.33415440114e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	174036	2.08340129158e-06	1.64350102918e-05	1.28638723665e-05	2.37703156726e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	196832	3.62796919188e-08	3.14704512784e-06	1.32381226379e-06	1.77315905308e-07
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales	277768	1.1003928788e-06	1.82959437261e-05	1.30319730058e-05	1.66687428353e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	2128805	3.99078270509e-06	1.59579832161e-05	2.22647734818e-05	3.07949806581e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	264461	8.80160234227e-09	0.0	4.47758541417e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	3540765	4.79197764188e-06	4.33741529095e-05	6.19053092249e-05	6.12004703133e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	194372	1.53058155254e-05	8.25366581437e-05	5.32074600089e-05	2.13153630925e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	194371	5.771537033e-05	0.000126416670434	0.000138081925022	6.40261912783e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	233052	2.37645915097e-05	0.000112162642583	0.000109689282806	3.0367598135e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	271477	2.99624778753e-08	0.0	1.08892754356e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,obeum	185148	7.99529703957e-06	3.5330331357e-05	4.02699425944e-05	8.90482360242e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	510723	1.27185848108e-08	1.95677505475e-06	4.59619139534e-07	1.10251784205e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	179760	3.63229478534e-05	0.000107047335945	0.000151933137428	2.6878876542e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4379889	1.5044692522e-06	1.79080029717e-05	1.44781816982e-05	3.43514221087e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	292745	1.84863695003e-05	7.87620139286e-05	7.54067122017e-05	2.27042143374e-05
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Amoebophilaceae,CandidatusAmoebophilus	532747	0.0	1.18307524954e-06	0.0	6.66587387207e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	187811	6.75600726528e-06	3.77339800147e-05	2.82758834404e-05	1.06846517856e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	187816	0.00407855666181	0.00646328862539	0.0108663295921	0.00351801354205
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium	4480952	0.0	1.18307524954e-06	0.0	6.66587387207e-08
Bacteria,Firmicutes,Clostridia,Clostridiales	335546	1.17147190796e-09	0.0	5.95955750351e-08	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales	4480046	1.63734428651e-08	0.0	8.32956160727e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae	4453609	0.0102853112704	0.0113702588856	0.0164070386967	0.00833960629212
Bacteria,Firmicutes,Clostridia,Clostridiales	197233	2.85235069174e-05	0.000115696686007	0.000137583751209	3.34956481806e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis	183870	4.88322340447e-06	2.66247320807e-05	2.49085380227e-05	7.4876632556e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	344860	3.49061952521e-08	1.914226318e-06	1.2555320455e-06	1.07854434478e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	223059	2.37513822633e-08	0.0	1.00697439008e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae	3908643	4.17108655628e-05	0.000151668265047	0.000184951530394	3.05352164419e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	3425927	1.63644247421e-08	0.0	8.32497387263e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,nigrescens	4333940	0.0	2.92939625497e-06	0.0	1.65052780578e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,flavefaciens	1122673	0.00047228947823	0.00229987360571	0.00245537481538	0.000664631746346
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4477861	0.00992673413731	0.0629077620535	0.0383319243987	0.0132723777653
Bacteria,Firmicutes,Clostridia,Clostridiales	310836	3.31186210476e-08	3.72089702684e-06	1.25695703527e-06	2.92755382926e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	356360	4.46241908424e-05	0.000128950342139	0.000120052578233	4.58348246816e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	354850	1.45639957844e-05	3.52019663143e-05	4.1312661456e-05	1.3868223179e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	300646	4.08525193553e-05	0.000123930630881	0.000131695511715	4.4331503585e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	262749	1.19043801143e-08	2.43498284906e-06	6.05604260357e-07	1.37195741005e-07
