Features	Feature IDs	Omnivore (mean)	Veggie (std)	Omnivore (std)	Veggie (mean)
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__,s__	1614788	6.07509505015e-05	0.000103703614262	0.000147504162405	5.23893523271e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__,s__	4469811	1.58591466717e-08	0.0	8.06792684523e-07	0.0
k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__	847934	2.63425915091e-05	8.24147565342e-05	9.51493621987e-05	2.37342323461e-05
k__Bacteria,p__Gemmatimonadetes,c__Gemm-1,o__,f__,g__,s__	154424	1.54037693794e-08	0.0	7.83626553602e-07	0.0
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cardiobacteriales,f__Cardiobacteriaceae,g__,s__	196307	0.000100099255129	0.000420952666576	0.000331550704718	0.000133927938602
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	197095	1.5685896572e-08	0.0	7.97979037994e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	300620	7.82574765772e-05	0.000390961782505	0.00027857233484	0.000101508224241
k__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Gaiellales,f__Gaiellaceae,g__,s__	270988	0.0	2.02799474261e-06	0.0	1.14264559019e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Epulopiscium,s__	187051	2.00157986735e-05	3.15121625798e-05	7.07836914618e-05	9.83869982331e-06
k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Planctomyces,s__	190595	1.98439016662e-05	8.75121657984e-05	7.01690407144e-05	2.69454024054e-05
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Myxococcaceae,g__Myxococcus,s__	756496	1.54136045807e-08	0.0	7.84126893793e-07	0.0
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Sinobacteraceae,g__,s__	4434203	2.70421754449e-05	0.000111116963577	9.61308806539e-05	3.24762761456e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,g__,s__	290688	0.0	2.75820431157e-06	0.0	1.55407207289e-07
k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Gemmatales,f__Isosphaeraceae,g__,s__	847228	0.00921516424564	0.0136546788972	0.0194502991121	0.00791486170058
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__,s__	305275	1.19615312503e-08	2.0874642978e-06	4.4385954196e-07	1.17615288858e-07
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Streptomycetaceae,g__Streptomyces,s__	113003	1.72991786825e-05	5.05622191453e-05	6.01172707757e-05	1.3452713297e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Vibrio,s__	320352	1.54037693794e-08	0.0	7.83626553602e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__	4359797	0.000302639261294	0.000419565864718	0.00160432776218	0.000265814005022
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__	322999	1.5685896572e-08	0.0	7.97979037994e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	327401	2.61642212359e-06	1.73097221762e-05	1.43615329953e-05	3.73209046105e-06
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__,s__	321059	1.16336126705e-05	3.39372495785e-05	4.13918715074e-05	1.369663202e-05
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Corynebacteriaceae,g__Corynebacterium,s__	328892	1.56224525638e-08	0.0	7.94751489709e-07	0.0
k__Bacteria,p__Thermi,c__Deinococci,o__Deinococcales,f__Deinococcaceae,g__Deinococcus,s__	301910	0.000237717305032	0.000511045239927	0.000509616859176	0.000244159632813
k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Slackia,s__	193873	1.53179400443e-08	0.0	7.7926021025e-07	0.0
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__	350189	3.64244084659e-05	0.000190861475002	0.000133269629337	5.87929515733e-05
k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__N1423WL,f__,g__,s__	310979	1.71682296272e-05	8.21021841862e-05	6.70574219254e-05	2.0103550706e-05
k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__	207982	1.72641322848e-08	0.0	8.01977116736e-07	0.0
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Dysgonomonas,s__gadei	355975	9.78457237663e-05	0.000167389972969	0.000239314749279	6.96826669103e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	4471705	0.0	2.02799474261e-06	0.0	1.14264559019e-07
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Exiguobacteraceae,g__Exiguobacterium,s__	845544	2.74523938395e-05	6.64152792632e-05	6.70097360229e-05	3.19283635545e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Sarcina,s__	292745	1.84863695003e-05	7.87620139286e-05	7.54067122017e-05	2.27042143374e-05
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__	294467	8.27122183366e-09	2.11100181901e-06	4.2077681767e-07	1.18941477938e-07
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__,g__,s__	198468	1.7433330701e-05	6.57245196657e-05	5.93945223325e-05	1.7472896525e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__,s__	171532	0.00065887205807	0.00300272849847	0.00124451241953	0.000919067786711
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	341920	1.01479038723e-08	2.13849049636e-06	5.16248117061e-07	1.20490289447e-07
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__,g__,s__	215231	4.63597286449e-05	0.000107044826478	0.000126349734045	4.22021359268e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__,s__	344860	3.49061952521e-08	1.914226318e-06	1.2555320455e-06	1.07854434478e-07
k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__,s__	68838	1.5685896572e-08	0.0	7.97979037994e-07	0.0
k__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Solirubrobacterales,f__,g__,s__	4473509	2.006117214e-05	7.52691371406e-05	8.51111284196e-05	1.91548314217e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__SC-I-84,f__,g__,s__	180307	6.81834071003e-05	0.000196948348759	0.000218471591621	7.07660033484e-05
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__,g__,s__	1541	1.54037693794e-08	0.0	7.83626553602e-07	0.0
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Brucellaceae,g__Ochrobactrum,s__	204126	3.95081580927e-05	7.3136217298e-05	0.000185668547994	2.62567083765e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__,s__	288955	8.54484701449e-08	1.96478396406e-06	1.76020156283e-06	1.10703035123e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__	315958	3.98354026424e-05	0.00018358355597	0.000160830469668	5.67419663116e-05
k__Bacteria,p__Bacteroidetes,c__Saprospirae,o__Saprospirales,f__Chitinophagaceae,g__,s__	4254528	0.000218316518626	0.000486998051656	0.000502388950361	0.000228198404412
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Rhodoplanes,s__	275621	1.5685896572e-08	0.0	7.97979037994e-07	0.0
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__,s__	320055	1.22964442667e-06	2.1678308145e-05	1.1833368964e-05	3.09597760845e-06
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,s__	337511	2.52113054298e-05	0.00026099490154	9.55571570848e-05	3.16654091958e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__	174036	2.08340129158e-06	1.64350102918e-05	1.28638723665e-05	2.37703156726e-06
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Streptosporangiaceae,g__,s__	518613	2.01417850588e-05	6.6207910319e-05	6.24023721651e-05	2.51877237948e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	295171	1.5886542886e-08	0.0	8.08186395408e-07	0.0
k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Haloplanus,s__	4405669	0.000357180058797	0.00161880973551	0.00130777891934	0.000512020596771
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	320557	2.06800090241e-08	0.0	8.10369613419e-07	0.0
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__,g__,s__	185502	9.18435029088e-06	5.14292782925e-05	3.64201166175e-05	1.55860151831e-05
k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Cetobacterium,s__	4367364	0.0	2.15746607754e-06	0.0	1.21559442324e-07
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__anginosus	4366523	7.63931862771e-06	5.15169419124e-05	3.34963601542e-05	9.67414890248e-06
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	4296080	2.55782796223e-07	6.67990708531e-06	4.20736546935e-06	7.51710930736e-07
k__Bacteria,p__TM7,c__TM7-1,o__,f__,g__,s__	181221	3.47678657187e-06	3.04413883076e-05	2.44856565733e-05	6.49359235446e-06
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__	141764	3.21501866663e-08	2.50302216661e-06	9.83780901451e-07	1.41029322253e-07
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__influenzae	4451906	0.0001172272859	0.00270188066118	0.000305106267952	0.00032958510879
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	4376649	1.34775979373e-05	4.5812926892e-05	4.16429518635e-05	1.46802760414e-05
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__	362344	1.66736033563e-06	1.35776168203e-05	1.13611213576e-05	3.44278143301e-06
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	36892	0.000222966877097	0.000926717082097	0.00239782839506	0.000282353061289
k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__	183362	0.0	2.75820431157e-06	0.0	1.55407207289e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	208539	2.26662624542e-05	0.000134052399222	0.00010130564111	3.6534642826e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Mogibacteriaceae,g__,s__	815828	1.3226953129e-09	1.97793049713e-06	6.72886709731e-08	1.11443758347e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	4232048	2.19493369908e-05	7.68554992847e-05	8.92758693297e-05	2.05254950763e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Rhodocyclales,f__Rhodocyclaceae,g__Thauera,s__	851154	2.33777285179e-08	1.18307524954e-06	8.47037301638e-07	6.66587387207e-08
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Sporolactobacillaceae,g__,s__	188316	1.49221283749e-05	5.01060858057e-05	4.81954644482e-05	1.68025381384e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	1110065	5.50382784384e-08	3.3115135916e-06	1.40767953361e-06	2.64130240913e-07
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Parabacteroides,s__	4356065	0.000558853664755	0.00178626379128	0.00149357502346	0.000860969434152
k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Acidimicrobiales,f__koll13,g__,s__	410688	1.92183061592e-08	0.0	9.77681153924e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Christensenellaceae,g__,s__	334573	5.32566671734e-05	0.000149548443874	0.000154147396551	5.61512725715e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Sinobacteraceae,g__Steroidobacter,s__	183390	2.20700076493e-08	0.0	8.29398323627e-07	0.0
k__Bacteria,p__Verrucomicrobia,c__Spartobacteria,o__Chthoniobacterales,f__Chthoniobacteraceae,g__DA101,s__	181827	3.76849910875e-05	0.000109957691803	0.000104656336454	4.68911035819e-05
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Microbacteriaceae,g__,s__	1845355	1.41472975309e-08	1.90688240635e-06	7.19706828495e-07	1.07440651933e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	4326080	9.143316091e-05	0.000237350850322	0.000215482772111	0.000104135102686
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__,s__	829745	0.0	2.77386973511e-06	0.0	1.56289853913e-07
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__p-2534-18B5,g__,s__	3857426	8.67754586494e-06	5.29482057179e-05	3.72783680979e-05	1.28466617476e-05
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Paraprevotellaceae,g__Prevotella,s__	189749	1.5685896572e-08	0.0	7.97979037994e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Epulopiscium,s__	188856	2.30863500085e-05	5.00541519461e-05	7.92256316373e-05	1.62776753466e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__	182577	7.31821593863e-06	2.74364847193e-05	2.97856954053e-05	8.19623286239e-06
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae,g__Peptostreptococcus,s__anaerobius	194875	0.000112137192105	0.000212324946556	0.000202031806265	0.000120336854302
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__,g__,s__	583958	0.0	2.15746607754e-06	0.0	1.21559442324e-07
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__	368203	0.00010439337517	0.000182637492432	0.000250616678296	9.26648828637e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__,s__	4442523	1.5886542886e-08	0.0	8.08186395408e-07	0.0
k__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Sphingobacterium,s__faecium	192983	8.76200093473e-05	0.000184812927043	0.000200089352918	9.50628821163e-05
k__Bacteria,p__OP3,c__PBS-25,o__,f__,g__,s__	4078527	0.0	2.15746607754e-06	0.0	1.21559442324e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__	2113132	1.5685896572e-08	0.0	7.97979037994e-07	0.0
k__Bacteria,p__Bacteroidetes,c__Saprospirae,o__Saprospirales,f__Chitinophagaceae,g__,s__	191412	4.83363739888e-06	2.38433751004e-05	2.45317433664e-05	5.52086495565e-06
k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__,s__	184036	9.47964106865e-07	9.16589098204e-06	8.76615783114e-06	1.374678791e-06
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	130763	0.000107694369642	0.000420995833867	0.000332218663662	0.000155649132885
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__MIZ46,f__,g__,s__	320490	0.0	1.87925567626e-06	0.0	1.05884062035e-07
k__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobacterium,s__	4439345	1.5886542886e-08	0.0	8.08186395408e-07	0.0
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Shewanellaceae,g__Shewanella,s__	3325758	0.000300473398027	0.00936348874573	0.000747182471737	0.00071907328462
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Coxiellaceae,g__,s__	4407278	1.53596658523e-08	0.0	7.813829018e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Dialister,s__	193528	5.16460312031e-05	9.43293895602e-05	0.000105692420218	4.88887505711e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea,s__formicigenerans	158458	0.0	1.91272695806e-06	0.0	1.07769955116e-07
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__	3392840	3.33973648823e-05	0.000193275286015	0.000159529597554	5.47510270029e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	524404	3.73504094627e-08	0.0	1.12549403461e-06	0.0
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__,s__	335670	2.31909533359e-05	8.84298522845e-05	8.10634217581e-05	2.91479984854e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	359111	1.5623716414e-08	0.0	7.94815784789e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Christensenellaceae,g__,s__	367814	9.51994029506e-06	6.54269150499e-05	6.5548279727e-05	1.06331835755e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,s__	288682	5.75686217014e-06	2.42112832663e-05	2.93025890761e-05	5.605415641e-06
k__Bacteria,p__Acidobacteria,c__Solibacteres,o__Solibacterales,f__,g__,s__	188564	3.06348468386e-06	3.07766481984e-05	1.90429129149e-05	6.37839785401e-06
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	187668	1.35417149543e-06	2.10561869868e-05	1.0272589991e-05	3.76162040715e-06
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__S24-7,g__,s__	3409376	0.0	2.10791196834e-06	0.0	1.18767384576e-07
k__Bacteria,p__Armatimonadetes,c__0319-6E2,o__,f__,g__,s__	177581	0.000146133033687	0.000286124359235	0.000600906790587	0.000140768773071
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__,s__	649107	5.41429363693e-06	5.60533308507e-05	2.73660088779e-05	9.07639411892e-06
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	341557	1.92250020999e-08	0.0	9.78021792422e-07	0.0
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Dermabacteraceae,g__Brachybacterium,s__	175909	2.86781995062e-05	4.52840277732e-05	7.78733572042e-05	1.7889175416e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	317924	1.40102839127e-08	1.41992957645e-06	7.1273661836e-07	8.00039681968e-08
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Rhodocyclales,f__Rhodocyclaceae,g__Dechloromonas,s__	195465	6.87436850676e-05	0.000134966137867	0.000163677739125	7.13033213421e-05
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Cystobacterineae,g__,s__	199229	0.0	2.01735980735e-06	0.0	1.136653483e-07
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Azohydromonas,s__	194733	1.29607415068e-05	4.35544923563e-05	5.23089857171e-05	1.51103763465e-05
k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__,s__	589989	4.00076602964e-06	5.70269909002e-05	3.18456542563e-05	1.12546326551e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	666440	0.0	2.13849049636e-06	0.0	1.20490289447e-07
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Pseudoalteromonadaceae,g__,s__	192684	1.82622347165e-05	4.34928998918e-05	6.16523905811e-05	1.80710563841e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	161007	9.40653788919e-06	2.01520378899e-05	3.40549654277e-05	7.22684906456e-06
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Streptomycetaceae,g__Streptomyces,s__	195404	4.18363484965e-05	0.00012996678813	0.000154442752818	3.18116457917e-05
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Spirobacillales,f__,g__,s__	4294683	2.95890783579e-08	0.0	1.06565106461e-06	0.0
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__,s__	828333	6.45526296873e-05	0.000222435740966	0.000228270524546	8.01899164777e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	323231	1.14023717198e-05	3.76924610997e-05	4.09808672862e-05	1.38613688323e-05
k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__Dyadobacter,s__	323189	5.7212087394e-06	7.55982365216e-05	3.0842349726e-05	1.30619752784e-05
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__	104272	0.0	2.15390836004e-06	0.0	1.21358987652e-07
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Paenibacillus,s__	195374	1.4409910061e-05	5.3044568878e-05	6.19563305004e-05	1.69405982847e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Acidaminobacteraceae,g__,s__	1142687	1.42135110541e-05	3.76149014574e-05	4.13302651082e-05	1.2147495166e-05
k__Bacteria,p__TM7,c__TM7-3,o__,f__,g__,s__	181953	2.92283815576e-06	1.3595960067e-05	1.63499989821e-05	2.50205153093e-06
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Kaistobacter,s__	191355	6.98601270685e-05	0.000167625339479	0.000769899296721	5.02736746356e-05
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Corynebacteriaceae,g__Corynebacterium,s__	42538	0.0	2.10791196834e-06	0.0	1.18767384576e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospira,s__	176077	8.89944535698e-05	0.000201369889496	0.000224015019627	9.48041115306e-05
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__	2123719	6.59447711e-06	4.29213116245e-05	2.97777516119e-05	8.36022896124e-06
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__johnsonii	234802	2.89323319296e-08	1.18307524954e-06	1.04504978946e-06	6.66587387207e-08
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	535399	2.60041899731e-05	6.68273565369e-05	8.89704239453e-05	1.86298125893e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	40292	0.0	2.01735980735e-06	0.0	1.136653483e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Dehalobacteriaceae,g__,s__	813479	7.06296575307e-05	0.000314159771829	0.000238052494995	8.86553247027e-05
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Pseudonocardiaceae,g__Amycolatopsis,s__	367909	6.29874519092e-07	9.92167519794e-06	6.80380465874e-06	1.44554810322e-06
k__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Solirubrobacterales,f__,g__,s__	313336	3.53208191564e-08	0.0	1.07729628042e-06	0.0
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__,s__	187038	5.49064818561e-05	0.00012906975874	0.000146164342637	5.61884848891e-05
k__Bacteria,p__Cyanobacteria,c__Oscillatoriophycideae,o__Chroococcales,f__Xenococcaceae,g__,s__	351388	0.0	2.15390836004e-06	0.0	1.21358987652e-07
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__	188127	0.000105646112938	0.000231602617013	0.000237022650569	0.000127402157826
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__0319-6G20,g__,s__	101449	7.11259584178e-09	2.50302216661e-06	3.6183474508e-07	1.41029322253e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__	189324	1.00623978426e-05	4.99759135418e-05	4.56699656438e-05	1.21819104572e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__,s__	1928156	8.06289204485e-06	5.59424932232e-05	4.11088477021e-05	1.31113269016e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Rhodocyclales,f__Rhodocyclaceae,g__,s__	324286	2.83362875394e-06	3.60705560629e-05	1.9483756259e-05	7.69153455995e-06
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__	190652	0.0	2.11100181901e-06	0.0	1.18941477938e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	174998	0.0035280480378	0.00755296073007	0.0080963120691	0.00341935991337
