Features	Feature IDs	Omnivore (mean)	Vegan (std)	Omnivore (std)	Vegan (mean)
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	188856	2.30863500085e-05	3.93749323353e-05	7.92256316373e-05	1.29588768617e-05
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium	99135	3.20383338689e-08	0.0	1.17098441829e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	297856	5.12775219447e-06	6.6736810756e-05	3.83557886773e-05	1.33529902043e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paraprevotellaceae,Prevotella	677680	1.89719297209e-08	0.0	9.65147395823e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	197708	3.76084067961e-05	0.000111215586139	9.23167338022e-05	5.3195384238e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	268693	1.62679323248e-08	0.0	8.27588587439e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	4452700	1.66339879498e-08	0.0	8.46210711723e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4484075	5.26278054301e-05	0.000111020350986	0.000127053663866	6.03012999678e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	183245	6.32163878429e-06	7.0585980567e-05	3.71372076645e-05	1.93805268736e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	2354022	7.59766750368e-08	0.0	1.62759801582e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,gnavus	185088	1.27816328632e-05	9.40619083358e-05	4.82047154603e-05	2.25413817376e-05
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azovibrio	6675	3.67305846307e-08	0.0	1.32216999922e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae	184567	2.39247241054e-05	3.9969895701e-05	6.74744961286e-05	1.75328260152e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,catus	1614788	6.07509505015e-05	0.000135699621166	0.000147504162405	8.39160786156e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	521927	1.96075697847e-08	0.0	9.97483924644e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	175909	2.86781995062e-05	4.3563381957e-05	7.78733572042e-05	2.32167885525e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Peptoniphilus	354367	1.58111063567e-08	0.0	8.04348758916e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae	1074016	7.11259584178e-09	0.0	3.6183474508e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	148235	1.63789974213e-08	0.0	8.3323873427e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	1657485	1.91061296591e-08	0.0	9.71974467331e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	193863	3.89730158799e-05	7.59573214153e-05	0.000100353434419	3.75080119679e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae	528864	1.51298334125e-08	0.0	7.69690776433e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	178148	6.11318015614e-05	0.000112999018062	0.000127466428371	6.87986754555e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio	511462	2.46424417446e-08	0.0	9.54711398093e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales	294998	3.44685057174e-08	0.0	1.25299551462e-06	0.0
Bacteria,Cyanobacteria,Chloroplast,Stramenopiles	509304	1.6382470933e-08	0.0	8.33415440114e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	1845355	1.41472975309e-08	4.3112331273e-06	7.19706828495e-07	5.56577803455e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	259762	2.14131010748e-08	3.63244637941e-06	1.08933561545e-06	4.68946811115e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	4307296	1.54209892278e-08	0.0	7.84502568434e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Thiobacterales	1113786	2.6186291066e-07	3.78004526334e-06	3.87561003971e-06	4.88001745094e-07
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Holdemania	15728	0.000360425390411	0.000674508924817	0.00060388894397	0.000364315659747
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	808245	4.89580354379e-06	0.000107707087121	4.38177674377e-05	2.93832975415e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas	676761	3.50483640933e-08	0.0	1.27070371642e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	331382	1.98984862804e-08	0.0	1.01228354189e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	323786	2.0041538775e-08	0.0	6.87314545699e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Mogibacteriaceae	208539	2.26662624542e-05	0.000212319779507	0.00010130564111	6.53045939559e-05
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,Cellulomonas	280631	8.15905190511e-09	0.0	4.1507046539e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces	12548	2.26128164152e-08	0.0	1.15036800138e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	192182	1.05657369477e-05	5.76962158631e-05	5.10485445807e-05	1.87503237296e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	573293	2.79737754693e-08	0.0	1.00613216232e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	292725	6.92513701816e-09	0.0	3.52298266814e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae	1683960	6.9823478287e-09	0.0	3.55208717444e-07	0.0
Bacteria,TM7,TM7-3,CW040	17020	3.44545149513e-08	0.0	1.01287077562e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,fragilis	2800178	1.17982669487e-07	1.06664973115e-05	2.8165920944e-06	1.90007510778e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae	4416308	1.04030146111e-06	1.26830863495e-05	1.88319140605e-05	1.63737940701e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas	1145946	2.67023516895e-08	1.83767091941e-05	1.35841243219e-06	2.37242295556e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,02d06	181342	3.64795634559e-08	0.0	1.07325988439e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	183857	4.61080837884e-06	2.41398635067e-05	2.56258196414e-05	4.52487903309e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	339886	1.89310158892e-08	0.0	9.63066011447e-07	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythromicrobium,ramosum	563240	1.60923888504e-08	0.0	8.18658271459e-07	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Virgibacillus,pantothenticus	724979	1.50432122289e-08	0.0	7.6528414985e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	313387	1.74166711994e-08	0.0	8.86027678746e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	4465124	0.00137455925632	0.00595263513597	0.00511060398224	0.00274241370607
Bacteria,Proteobacteria,Betaproteobacteria,Ellin6067	593511	1.58111063567e-08	0.0	8.04348758916e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	185711	1.53477495061e-06	4.29666622173e-05	1.48182774281e-05	9.18449500029e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Buchnera	704713	1.97549875812e-08	0.0	1.00498342019e-06	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,variabile	522984	1.60203034918e-08	0.0	8.14991117029e-07	0.0
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia	252843	4.57121572537e-08	0.0	1.42653693699e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	353195	1.73681153464e-08	0.0	8.83557526488e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	350189	3.64244084659e-05	0.000333256805046	0.000133269629337	0.000110031844976
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	110791	5.89198242603e-08	0.0	1.59394459139e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina	300662	4.13339555631e-05	0.000255908805008	0.00022403147608	9.47179575278e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	764292	2.75187695875e-08	1.4513881429e-05	1.02618657701e-06	2.39137540135e-06
Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Gallionella	4455317	3.24749958851e-08	0.0	1.16970957254e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	1130562	6.76645441179e-09	0.0	3.44225703477e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	193797	0.00010754738322	0.0003629634549	0.00256909637738	0.000169929968622
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	723673	0.0	5.50520508677e-06	0.0	7.10718920617e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	333590	6.50789849647e-08	0.0	1.53536177618e-06	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	518065	2.51704360103e-07	5.13706300948e-06	3.96952174464e-06	6.63191982805e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae	4298976	7.85698773776e-09	0.0	3.99703739454e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	188564	3.06348468386e-06	3.86297636014e-05	1.90429129149e-05	9.4805200451e-06
Bacteria,Proteobacteria,Betaproteobacteria	2996648	2.76599843163e-07	1.83767091941e-05	5.92934258717e-06	2.37242295556e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	309150	4.28311017574e-08	0.0	1.29278702783e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	526963	2.22922007414e-08	0.0	8.61461269282e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	2123719	6.59447711e-06	4.97466867946e-05	2.97777516119e-05	9.23372818106e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	183169	3.68943856563e-05	9.55482944361e-05	0.00010298302633	3.6484968269e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	359149	4.04879239421e-05	0.000121637847713	0.000127363056287	5.01951066167e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60	418654	1.769027742e-08	0.0	8.99946680936e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium	1941457	1.88139073155e-08	0.0	9.57108418488e-07	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae	820713	1.89905854363e-08	0.0	9.66096456638e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia	932696	3.74376657837e-07	3.25099723007e-05	7.71140879518e-06	4.72581550003e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	529889	3.69133038615e-07	4.32444695993e-06	6.67885612957e-06	5.58283701912e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	4405328	2.26565882912e-08	0.0	1.1525947813e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	840961	2.21129238884e-05	0.000426481402256	0.000148424598519	0.000105555104096
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,formigenes	7369	7.49926254127e-09	5.50520508677e-06	3.81505403972e-07	7.10718920617e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	4452764	0.0	9.0514691376e-06	0.0	1.16853964095e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae	581129	0.0	5.06392807989e-06	0.0	6.53750303994e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	274627	2.38808743095e-08	4.08884146482e-06	8.67445045677e-07	5.27867163284e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	197624	0.000195178954317	0.000227321988996	0.000369886017455	0.000174349957287
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	268425	1.31609763256e-05	1.48644185967e-05	5.06191853688e-05	4.14947785951e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	183362	0.0	6.23597016802e-06	0.0	8.0506028694e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	196577	6.4684014037e-06	3.49734844318e-05	3.3666233306e-05	1.3246739957e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	196572	3.59308554556e-07	1.39618538242e-05	5.04527983105e-06	1.80246757811e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	188735	8.71094161517e-05	0.000146455651966	0.000148628900142	0.000108532849692
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae	366386	3.20882152615e-08	0.0	1.23823391226e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4465472	1.60649468531e-08	0.0	8.17262231484e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	180108	2.17752574804e-08	0.0	1.10775937713e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	182196	5.70719321864e-05	9.39626105237e-05	0.000156189631407	4.76112865033e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	174840	0.000597842070232	0.00106155188586	0.00103387102207	0.000827510309407
Bacteria,Firmicutes,Clostridia,Clostridiales	311309	3.60716082748e-08	0.0	1.08769676098e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	349052	1.73759286152e-08	0.0	8.83955006143e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	828333	6.45526296873e-05	0.000219927496213	0.000228270524546	9.84439977007e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	389282	6.92513701816e-09	0.0	3.52298266814e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	4398613	1.5293096991e-06	3.24310838702e-05	3.26016457754e-05	5.34944007528e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	336836	2.71118053327e-06	1.13051289558e-05	1.97216978006e-05	2.38897939919e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	102794	0.0	8.85146107148e-06	0.0	1.14271871065e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	109914	3.33498116068e-08	1.76010895462e-05	1.26599953564e-06	2.27229088959e-06
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae	4310542	0.0	8.60785388635e-06	0.0	1.11126915828e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,gnavus	260088	2.2488765692e-08	0.0	8.52529684292e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	339720	8.03197232606e-09	0.0	4.08605623564e-07	0.0
Bacteria,WPS-2	814489	1.65134466519e-08	0.0	8.40078487882e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	4302392	3.65336220141e-08	0.0	1.31620270319e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	177188	4.6045564429e-05	6.96517656235e-05	0.000121660149806	4.39640950894e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira	313672	7.04910040882e-06	4.10313610908e-05	3.54023205056e-05	1.28626343444e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	3931537	0.00209262118459	0.00598355964263	0.011914694672	0.0030233409241
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,K82	80896	7.11259584178e-09	0.0	3.6183474508e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae	3403304	4.26846890486e-08	0.0	1.26182062235e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	351880	2.20903355555e-08	0.0	1.12378815165e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	36075	6.34521575986e-07	1.03263702114e-05	2.86388280643e-05	1.8486327882e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	296470	4.86249215529e-05	6.03153210936e-05	0.000106995002457	4.51769171974e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,flavefaciens	4479612	2.07613300051e-06	3.5237199687e-05	1.99110090289e-05	8.88412875244e-06
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,iners	1033552	1.73058612477e-08	0.0	8.80390511741e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales	4294683	2.95890783579e-08	0.0	1.06565106461e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	95597	1.35329088236e-08	0.0	6.88451406953e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria	564412	3.36690276606e-07	6.27138781763e-06	5.54298550764e-06	8.09632685843e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	176331	3.98559739822e-08	5.76278922312e-06	1.29463019003e-06	7.43972889628e-07
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia	4308098	1.74119603835e-08	0.0	8.8578802829e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	104439	5.12034093338e-08	0.0	1.54191039917e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	188887	3.60232932374e-05	6.87876115072e-05	9.17276380881e-05	3.39706509629e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	182874	0.000982726714255	0.000974690007442	0.0131350730254	0.000829942843924
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus	137385	6.3964181397e-08	5.2858952059e-06	2.59140359365e-06	6.82406136742e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	360518	4.11308160779e-08	0.0	1.28058123779e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	273747	1.99303156444e-08	0.0	1.01390277769e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Limnobacter	3563643	1.5281275407e-08	0.0	7.77394992545e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	362344	1.66736033563e-06	1.17629727948e-05	1.13611213576e-05	3.35060919684e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	174646	2.0526738179e-07	7.88994276791e-06	4.60401584041e-06	1.44263972934e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4468892	1.35813022422e-05	3.30678023811e-05	5.8321131685e-05	1.08650406888e-05
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae	4468891	1.81925420753e-05	5.29389117087e-05	7.01357441677e-05	2.33615020006e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	672440	0.00184265135383	0.0113121900918	0.0121981341461	0.00342160085037
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	193348	2.93320434442e-08	0.0	1.10121964165e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	194733	1.29607415068e-05	4.22652950796e-05	5.23089857171e-05	1.67569127005e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	194591	2.81555067826e-05	0.000109679405381	0.000124942153464	3.60718025907e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	532384	0.0	4.3112331273e-06	0.0	5.56577803455e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	2338105	1.69619293844e-05	3.65728750083e-05	4.71968604241e-05	1.85498924817e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	191183	1.2976050994e-07	4.32444695993e-06	2.47192710487e-06	5.58283701912e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	190638	2.46812380972e-08	0.0	8.88056452676e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	113761	1.50059545041e-05	5.89174789949e-05	6.26799545102e-05	2.04045909414e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	272630	1.8917108296e-08	0.0	9.6235849895e-07	0.0
Bacteria,Cyanobacteria,Chloroplast,Streptophyta	4355106	3.07585101572e-08	0.0	1.15593586004e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	288076	1.10341241876e-08	0.0	5.61332262007e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	294922	3.56391133446e-06	1.5398780439e-05	2.13858557373e-05	5.72136538308e-06
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium	440481	4.77294995815e-09	0.0	1.9264273034e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	4464348	1.61820569437e-08	0.0	8.23219901611e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes	4415571	4.33638648567e-08	0.0	1.29342358583e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	182117	3.66871718063e-05	6.70515963216e-05	9.19465215653e-05	3.21110456654e-05
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Propionivibrio	756913	1.17147190796e-09	0.0	5.95955750351e-08	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Gallionella	830064	1.62562928109e-08	0.0	8.26996457557e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria	688062	1.71903296626e-08	0.0	8.74513143957e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus	101449	7.11259584178e-09	0.0	3.6183474508e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	4462541	1.25316175845e-08	0.0	6.37513329166e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	191842	4.74767759435e-06	5.75741262846e-05	2.97285968628e-05	1.12677178231e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	207252	3.36873798973e-05	4.15497715383e-05	0.000103682059576	1.44347426572e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	195651	0.000260609562874	0.000384711238289	0.000535079110218	0.000329297313039
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	187883	6.12948394877e-05	0.000115965614852	0.000126551468583	7.49056997013e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	341271	9.80154584688e-09	2.44048009939e-06	4.9862805673e-07	3.15064626056e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	98939	3.23566434077e-08	0.0	1.03271288274e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	519398	1.58279521857e-08	0.0	8.05205746489e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	197099	1.44151496998e-07	6.27138781763e-06	3.08206372467e-06	8.09632685843e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	197095	1.5685896572e-08	0.0	7.97979037994e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	331193	1.61354130332e-08	0.0	8.20847014436e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	4305695	3.5991093403e-08	0.0	1.30046533388e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	181047	6.34462176366e-08	0.0	1.58136364643e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	270094	1.84030757676e-05	2.90360180287e-05	5.14404325926e-05	1.39322364901e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	182097	3.52528282357e-06	2.52606953718e-05	1.9372954603e-05	6.32060682734e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4422580	3.13657558702e-07	2.219207629e-05	4.77289781968e-06	2.86498472963e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	828884	0.0	1.73849797e-05	0.0	3.18218566605e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	1126322	2.86662844878e-08	2.84849565272e-05	1.45832238619e-06	5.21867354843e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	178151	2.30194249576e-05	7.83399399302e-05	9.23756273618e-05	1.87224664997e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales	1956	1.71590189777e-08	0.0	8.72920294605e-07	0.0
Bacteria,Chloroflexi,Ellin6529	112867	2.24589787875e-08	0.0	1.14254191369e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	554436	2.64617031513e-05	5.64938443392e-05	7.18404309328e-05	2.92586896397e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	530379	3.670876518e-05	5.2611716551e-05	9.86872508309e-05	2.40402030224e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	197367	0.110470858751	0.0883560669801	0.111336135018	0.107251779968
Bacteria,Firmicutes,Clostridia,Clostridiales	269068	1.29692269555e-08	3.63244637941e-06	6.5977556348e-07	4.68946811115e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	183296	0.000612123617556	0.0023049610856	0.0018160233518	0.00107843135829
