Features	Feature IDs	Omnivore (mean)	Vegan (std)	Omnivore (std)	Vegan (mean)
Bacteria,Firmicutes,Clostridia,Clostridiales	4383135	1.13947994568e-08	0.0	5.79680674737e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	1719314	5.52463561789e-08	0.0	1.60925924411e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,faecis	362846	1.28635275388e-07	8.17768292964e-06	3.33102799322e-06	1.05573432657e-06
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae	4343884	2.8284235295e-08	0.0	1.4388866309e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	338987	9.03636186052e-08	6.70255437396e-05	2.52745200241e-06	9.32236359552e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	202310	1.7958411623e-08	0.0	9.13587308516e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	553150	1.15949062556e-08	0.0	5.89860585722e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae	270833	3.85132632554e-08	0.0	1.95926172416e-06	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides	1000876	0.0	4.3112331273e-06	0.0	5.56577803455e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio	787509	2.7439639858e-08	8.60785388635e-06	1.39592004297e-06	1.11126915828e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	239358	1.0420874677e-05	4.83367612961e-05	3.53220368182e-05	1.93117406741e-05
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	4339309	1.73058612477e-08	0.0	8.80390511741e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,producta	305272	4.58377429899e-08	0.0	1.4343314822e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	293975	4.57847577375e-06	3.36330475222e-05	2.92468111373e-05	1.01345094889e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,p-2534-18B5	293970	4.4519308113e-08	0.0	2.26480357671e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	2998007	2.41029339899e-08	0.0	1.22617384284e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Anaerococcus	362308	1.14482971046e-07	0.0	2.09456331382e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	246739	1.83604847263e-08	0.0	9.34041727982e-07	0.0
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae	4403259	2.56479691165e-06	3.31641702151e-05	2.21761656464e-05	8.04953212295e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	296805	3.86694215536e-08	6.81934700238e-06	1.96720586991e-06	8.80373912408e-07
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	3167757	3.83423560236e-08	0.0	1.41479300494e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	4354486	4.2719985865e-05	0.000112748781496	0.000128959018733	5.21171473787e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	301161	6.85727124093e-09	0.0	3.4884577257e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	304668	2.45004451118e-08	0.0	1.24639618342e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	297440	7.31205857708e-08	1.0274126019e-05	2.19999884772e-06	1.32638396561e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	193657	4.52244591619e-08	0.0	1.22000810509e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	269401	1.43018297918e-08	0.0	7.27568253844e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	158513	1.97448889269e-08	0.0	1.00446967752e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	154424	1.54037693794e-08	0.0	7.83626553602e-07	0.0
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter	250302	2.0343197904e-08	0.0	7.39530806313e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium	49248	1.10447001665e-07	5.50520508677e-06	5.14257694615e-06	7.10718920617e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	199716	7.82670257858e-05	0.000107010745552	0.000123271504246	8.91823065638e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,eutactus	190679	0.0	9.0514691376e-06	0.0	1.16853964095e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	291875	1.77097440251e-08	0.0	9.00936993652e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae	347309	1.46041106015e-08	0.0	7.42946000891e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	606965	2.43414114689e-08	0.0	1.23830576201e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae	4296680	2.33538616112e-08	0.0	1.18806674113e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	326662	4.5045910152e-06	2.95055278863e-05	3.30206165131e-05	9.10719980775e-06
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces	4336476	8.56049461853e-08	2.5823561659e-05	4.35492815416e-06	3.33380747484e-06
Bacteria,Proteobacteria,Gammaproteobacteria	1110164	4.15584302964e-08	8.07934469246e-06	1.23924331564e-06	1.04303891474e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	314053	1.31053842658e-06	2.48175690578e-05	1.18173726535e-05	5.98691075488e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	173876	0.00830260671148	0.0278036089695	0.0235598216621	0.0175607405262
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Spongiibacter	310378	1.74718196584e-08	0.0	8.88833212628e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella	3123133	1.63769140211e-08	0.0	8.33132746727e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	887025	5.87023767123e-06	2.89631812947e-05	4.4445813167e-05	4.96900916067e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4363552	2.96043854845e-08	0.0	1.08495627422e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	178961	2.49977839856e-06	2.11853700763e-05	2.2659937485e-05	5.07570727067e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae	77883	1.6382470933e-08	0.0	8.33415440114e-07	0.0
Bacteria,Cyanobacteria,Chloroplast,Chlorophyta	3244303	1.94046479371e-08	0.0	9.87160805404e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax	38267	2.35661694441e-08	0.0	1.19886734787e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	318346	4.59106614196e-08	0.0	1.6533846092e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	318348	2.62129224185e-07	5.30377831975e-06	3.97929708524e-06	6.84714836812e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	176104	9.99341342201e-05	0.000380476601732	0.000282484007592	0.000212208588978
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parainfluenzae	4295763	1.81420354414e-07	6.81934700238e-06	3.2284351502e-06	8.80373912408e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	158458	0.0	4.32444695993e-06	0.0	5.58283701912e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes	543643	2.19457027715e-07	1.38458819459e-05	6.43261594906e-06	2.45077745901e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae	29533	2.46024656804e-08	0.0	9.04087893667e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	197832	7.53687006689e-09	5.13706300948e-06	3.83418588658e-07	6.63191982805e-07
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus	167719	3.31623674571e-08	0.0	1.25052096231e-06	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae	581283	1.97894004093e-08	0.0	1.00673408298e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	348007	1.61481423159e-07	1.10104101735e-05	4.05559236186e-06	1.42143784123e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	194584	1.39818829751e-08	0.0	7.11291794808e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	211156	1.1129067356e-05	8.24887919043e-05	7.45704841426e-05	2.0194312171e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	334386	1.10259346632e-08	0.0	5.60915641334e-07	0.0
Bacteria,Chloroflexi,Ellin6529	769696	1.44306028988e-08	0.0	7.34119249479e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae	4336254	1.58111063567e-08	0.0	8.04348758916e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	287597	3.89829982829e-08	0.0	1.19100246248e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella	188632	1.17669312167e-08	0.0	5.98611906521e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	343699	9.03787261531e-08	0.0	2.43852599819e-06	0.0
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae	4357677	9.34438023419e-09	0.0	3.94510987464e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae	139543	1.40915548044e-08	0.0	7.16871062808e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	277584	2.86474707965e-08	0.0	1.15360531256e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae	4303373	2.4466302476e-08	0.0	1.24465926595e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	270676	1.138668195e-06	9.67258024771e-06	9.99539084557e-06	1.74044916338e-06
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,cryoconitis	944401	2.54906647741e-08	0.0	9.28584603145e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	184984	3.86143947066e-05	0.000104810745809	0.000112029236265	4.41081980496e-05
Bacteria,Tenericutes,CK-1C4-19	554409	2.54161687957e-08	0.0	1.29298123521e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	185587	2.26820948427e-06	5.02136965338e-05	1.96130012185e-05	1.19025546587e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	185584	2.23035275225e-05	4.86697277721e-05	6.99515620828e-05	2.32122130579e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	2658061	1.68866681729e-06	9.0514691376e-06	1.20998270526e-05	1.16853964095e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4415760	2.58842777139e-08	0.0	9.38364319385e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus	202802	8.7450228554e-08	1.25775715637e-05	2.91872564856e-06	2.23070087438e-06
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium	729109	2.35661694441e-08	0.0	1.19886734787e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Microbulbifer	311561	1.82201762908e-08	0.0	9.26903902616e-07	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium	3259009	1.47965644035e-08	0.0	7.52736585641e-07	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina	4432762	2.56641450796e-08	0.0	9.28574592537e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	312719	1.99251749904e-08	0.0	1.01364126033e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	199149	1.53479992067e-06	2.33485180899e-05	2.03997396681e-05	5.65641112385e-06
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales	3354149	2.35661694441e-08	0.0	1.19886734787e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	195207	1.25024120278e-08	0.0	6.36027572718e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	829745	0.0	6.27138781763e-06	0.0	8.09632685843e-07
Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces	2863	2.42603804527e-08	0.0	1.23418352061e-06	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae	1108282	3.99141773064e-08	0.0	1.37432687917e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Marinicellales,Marinicellaceae,Marinicella	113554	1.55890348786e-08	1.61586893849e-05	7.93051452216e-07	2.08607782948e-06
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia	3082361	1.13266331541e-08	0.0	5.76212892043e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	760263	1.41472975309e-08	0.0	7.19706828495e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	308860	8.23376660125e-07	7.91418264452e-06	8.67939207984e-06	1.02171658604e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	167502	5.78496016543e-08	7.26489275882e-06	2.34017972565e-06	9.3789362223e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas	144048	4.07998846525e-08	0.0	1.51077846694e-06	0.0
Bacteria,Proteobacteria	727380	1.97894004093e-08	0.0	1.00673408298e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	194269	1.95509980354e-08	0.0	9.9460598459e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum	4466629	1.15740596065e-08	0.0	5.88800066869e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	174892	1.43018297918e-08	0.0	7.27568253844e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	184050	2.19484894413e-08	0.0	1.1165721009e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	188316	1.49221283749e-05	6.91412253656e-05	4.81954644482e-05	3.1822626396e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	589989	4.00076602964e-06	9.90278989072e-05	3.18456542563e-05	2.10927116108e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	183703	5.52108563716e-06	3.97019146849e-05	2.59201255108e-05	1.16481007982e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	4464717	1.18538993416e-06	2.71544074128e-05	1.52615766018e-05	3.50561892286e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	1068836	3.44349754339e-06	7.790691165e-05	2.25146224649e-05	1.44208926024e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	526745	1.73408241532e-08	0.0	8.82169158281e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae	370788	3.29711997615e-08	0.0	9.97845719344e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	177068	2.54228603428e-08	0.0	1.2933216502e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	359762	9.10321746849e-09	0.0	4.63102423558e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	296577	3.66485599511e-08	0.0	1.42679300893e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae	4434025	1.769027742e-08	0.0	8.99946680936e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	319030	3.44732695777e-08	0.0	1.31287836531e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae	1109190	1.89905854363e-08	0.0	9.66096456638e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	1541939	1.53346640141e-08	0.0	7.80110998553e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Anaerococcus	134786	8.61116427742e-07	2.79237076485e-05	1.20521011009e-05	3.60493515623e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	320369	1.02263573521e-07	0.0	5.2023923303e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	207390	1.0726231518e-05	4.33524766198e-05	4.0616552616e-05	2.00432760122e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae	7346	1.24480169257e-08	0.0	6.33260363903e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	311734	1.14590297917e-08	0.0	5.82948225341e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	352013	1.77724896327e-08	0.0	9.04129012633e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	195798	3.22823003195e-08	0.0	1.18380945729e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria	110147	1.82201762908e-08	0.0	9.26903902616e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4207910	4.37579365304e-08	0.0	1.57421500617e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	16138	1.66339879498e-08	0.0	8.46210711723e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	318278	2.18546615586e-08	0.0	7.86476849018e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella	4312865	4.55283324476e-08	0.0	1.46005589667e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	369996	2.50583910886e-08	0.0	9.07442908235e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	290833	7.59242657575e-09	0.0	3.86244881009e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus	26608	5.45382032099e-08	0.0	1.61762180672e-06	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Sinomonas	193899	1.81040317407e-08	0.0	9.20995351842e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	1145162	3.41620183471e-08	0.0	1.47512688635e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales	4324285	2.41007297066e-06	7.90187059934e-05	4.11937143145e-05	1.02012710784e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	194673	8.06942732324e-08	2.73057254616e-05	2.24387862669e-06	4.30853004435e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	194670	1.89974907538e-05	6.38523432348e-05	6.7125200906e-05	2.02593556606e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	187668	1.35417149543e-06	3.73650779216e-05	1.0272589991e-05	8.12046376277e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	136633	9.94402190019e-08	0.0	2.12595757073e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Gallionella	143259	1.77602316162e-08	0.0	9.03505418041e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	192857	3.71783073623e-07	5.4764764968e-06	5.3209031146e-06	7.07010075601e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	311975	1.4880360488e-08	0.0	7.56999492683e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	261891	1.82860836349e-06	2.28474802551e-05	1.21843803436e-05	5.14168663184e-06
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium	4337902	6.79060332609e-08	5.50520508677e-06	3.45454216448e-06	7.10718920617e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	318079	4.81573160474e-08	0.0	1.76161924712e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas	202454	1.83212938615e-08	0.0	9.32047995046e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri	4412542	1.25360915643e-08	0.0	6.37740931212e-07	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cohnii	238051	1.98056362008e-08	0.0	1.00756003649e-06	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae	525391	5.03427523871e-08	0.0	1.43102641436e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	811108	3.284902911e-08	0.0	1.23751173955e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas	815480	2.38043582638e-08	0.0	1.21098458225e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	1110668	1.96015994513e-08	0.0	9.97180199521e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	520413	3.11609871279e-05	8.48455128079e-05	7.48365828187e-05	4.76087087033e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	815158	9.22982023485e-09	0.0	4.69543008783e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	825939	2.59158291189e-08	0.0	1.31840014973e-06	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	86061	1.52318604459e-08	0.0	7.74881135403e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	317993	2.21956968847e-08	0.0	1.12914813421e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,fragilis	2636449	7.43195243677e-08	0.0	1.84157229615e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae	146034	9.72468522661e-08	0.0	2.25988361636e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	510843	1.15148586189e-07	0.0	3.20356020011e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	4407278	1.53596658523e-08	0.0	7.813829018e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,formigenes	7366	0.000161282281089	0.000563776078889	0.00047601974184	0.00027171663876
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	176726	1.54697820085e-08	0.0	7.86984773773e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	174497	5.96543011442e-06	3.68271130638e-05	2.6542299241e-05	9.36922000637e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,gnavus	1551841	3.3111837144e-08	0.0	1.25519834905e-06	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Arcanobacterium	4450012	2.2516586055e-08	0.0	1.14547253303e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	192641	3.05930299914e-06	2.53890073509e-05	1.83014213177e-05	4.46777256994e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales	1104960	3.06434119043e-08	0.0	1.1151995054e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	157162	1.66847643839e-05	8.67321269832e-05	6.91382758279e-05	2.64700931552e-05
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Mycoplana	841170	2.43414114689e-08	0.0	1.23830576201e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella	756496	1.54136045807e-08	0.0	7.84126893793e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	174791	1.63949877834e-08	0.0	8.34052202197e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	263645	6.27080616348e-07	2.00785441219e-05	8.38942103348e-06	3.97803562084e-06
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	3855116	2.09247259975e-08	0.0	1.06449080836e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	194734	1.42413239428e-08	0.0	6.4915478555e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus	4301068	1.77097440251e-08	0.0	9.00936993652e-07	0.0
